YYY,YYYY,MM,YYYYMM,REGION_CH,REGION,RESIDENCE_CH,RESIDENCE,AGEGROUP,GENDER,COUNT
111,2022,04,202204,歐洲地區,Europe,瑞士,Switzerland,50-59Years,Female,0
111,2022,04,202204,歐洲地區,Europe,瑞士,Switzerland,50-59Years,Male,0
111,2022,04,202204,歐洲地區,Europe,瑞士,Switzerland,60Years and Over,Female,0
111,2022,04,202204,歐洲地區,Europe,瑞士,Switzerland,60Years and Over,Male,0
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,1-12Years,Female,1
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,1-12Years,Male,0
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,13-19Years,Female,0
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,13-19Years,Male,0
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,20-29Years,Female,5
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,20-29Years,Male,1
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,30-39Years,Female,2
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,30-39Years,Male,0
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,40-49Years,Female,1
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,40-49Years,Male,0
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,50-59Years,Female,1
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,50-59Years,Male,0
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,60Years and Over,Female,0
111,2022,04,202204,歐洲地區,Europe,義大利,Italy,60Years and Over,Male,0
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,1-12Years,Female,8
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,1-12Years,Male,8
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,13-19Years,Female,9
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,13-19Years,Male,12
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,20-29Years,Female,59
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,20-29Years,Male,38
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,30-39Years,Female,58
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,30-39Years,Male,41
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,40-49Years,Female,29
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,40-49Years,Male,17
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,50-59Years,Female,44
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,50-59Years,Male,21
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,60Years and Over,Female,37
111,2022,04,202204,歐洲地區,Europe,英國,U.K.,60Years and Over,Male,16
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,1-12Years,Female,8
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,1-12Years,Male,9
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,13-19Years,Female,0
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,13-19Years,Male,0
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,20-29Years,Female,20
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,20-29Years,Male,24
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,30-39Years,Female,40
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,30-39Years,Male,38
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,40-49Years,Female,20
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,40-49Years,Male,18
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,50-59Years,Female,18
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,50-59Years,Male,11
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,60Years and Over,Female,9
111,2022,04,202204,歐洲地區,Europe,荷蘭,Netherlands,60Years and Over,Male,16
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,1-12Years,Female,1
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,1-12Years,Male,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,13-19Years,Female,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,13-19Years,Male,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,20-29Years,Female,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,20-29Years,Male,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,30-39Years,Female,1
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,30-39Years,Male,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,40-49Years,Female,1
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,40-49Years,Male,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,50-59Years,Female,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,50-59Years,Male,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,60Years and Over,Female,0
111,2022,04,202204,歐洲地區,Europe,西班牙,Spain,60Years and Over,Male,0
111,2022,04,202204,美洲地區,Americas,其他,Other,1-12Years,Female,0
111,2022,04,202204,美洲地區,Americas,其他,Other,1-12Years,Male,0
111,2022,04,202204,美洲地區,Americas,其他,Other,13-19Years,Female,0
111,2022,04,202204,美洲地區,Americas,其他,Other,13-19Years,Male,0
111,2022,04,202204,美洲地區,Americas,其他,Other,20-29Years,Female,0
111,2022,04,202204,美洲地區,Americas,其他,Other,20-29Years,Male,0
111,2022,04,202204,美洲地區,Americas,其他,Other,30-39Years,Female,0
111,2022,04,202204,美洲地區,Americas,其他,Other,30-39Years,Male,1
111,2022,04,202204,美洲地區,Americas,其他,Other,40-49Years,Female,1
111,2022,04,202204,美洲地區,Americas,其他,Other,40-49Years,Male,0
111,2022,04,202204,美洲地區,Americas,其他,Other,50-59Years,Female,2
111,2022,04,202204,美洲地區,Americas,其他,Other,50-59Years,Male,2
111,2022,04,202204,美洲地區,Americas,其他,Other,60Years and Over,Female,1
111,2022,04,202204,美洲地區,Americas,其他,Other,60Years and Over,Male,2
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,1-12Years,Female,37
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,1-12Years,Male,22
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,13-19Years,Female,10
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,13-19Years,Male,11
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,20-29Years,Female,98
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,20-29Years,Male,66
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,30-39Years,Female,120
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,30-39Years,Male,61
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,40-49Years,Female,80
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,40-49Years,Male,58
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,50-59Years,Female,225
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,50-59Years,Male,79
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,60Years and Over,Female,417
111,2022,04,202204,美洲地區,Americas,加拿大,Canada,60Years and Over,Male,378
111,2022,04,202204,美洲地區,Americas,美國,USA,1-12Years,Female,124
111,2022,04,202204,美洲地區,Americas,美國,USA,1-12Years,Male,127
111,2022,04,202204,美洲地區,Americas,美國,USA,13-19Years,Female,62
111,2022,04,202204,美洲地區,Americas,美國,USA,13-19Years,Male,141
111,2022,04,202204,美洲地區,Americas,美國,USA,20-29Years,Female,469
111,2022,04,202204,美洲地區,Americas,美國,USA,20-29Years,Male,417
111,2022,04,202204,美洲地區,Americas,美國,USA,30-39Years,Female,779
111,2022,04,202204,美洲地區,Americas,美國,USA,30-39Years,Male,683
111,2022,04,202204,美洲地區,Americas,美國,USA,40-49Years,Female,598
111,2022,04,202204,美洲地區,Americas,美國,USA,40-49Years,Male,653
111,2022,04,202204,美洲地區,Americas,美國,USA,50-59Years,Female,978
111,2022,04,202204,美洲地區,Americas,美國,USA,50-59Years,Male,671
111,2022,04,202204,美洲地區,Americas,美國,USA,60Years and Over,Female,1752
111,2022,04,202204,美洲地區,Americas,美國,USA,60Years and Over,Male,1465
111,2022,04,202204,非洲地區,Africa,其他,Other,1-12Years,Female,0
111,2022,04,202204,非洲地區,Africa,其他,Other,1-12Years,Male,0
111,2022,04,202204,非洲地區,Africa,其他,Other,13-19Years,Female,0
111,2022,04,202204,非洲地區,Africa,其他,Other,13-19Years,Male,0
111,2022,04,202204,非洲地區,Africa,其他,Other,20-29Years,Female,0
111,2022,04,202204,非洲地區,Africa,其他,Other,20-29Years,Male,0
111,2022,04,202204,非洲地區,Africa,其他,Other,30-39Years,Female,2
111,2022,04,202204,非洲地區,Africa,其他,Other,30-39Years,Male,1
111,2022,04,202204,非洲地區,Africa,其他,Other,40-49Years,Female,1
111,2022,04,202204,非洲地區,Africa,其他,Other,40-49Years,Male,1
111,2022,04,202204,非洲地區,Africa,其他,Other,50-59Years,Female,0
111,2022,04,202204,非洲地區,Africa,其他,Other,50-59Years,Male,0
111,2022,04,202204,非洲地區,Africa,其他,Other,60Years and Over,Female,0
111,2022,04,202204,非洲地區,Africa,其他,Other,60Years and Over,Male,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,1-12Years,Female,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,1-12Years,Male,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,13-19Years,Female,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,13-19Years,Male,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,20-29Years,Female,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,20-29Years,Male,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,30-39Years,Female,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,30-39Years,Male,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,40-49Years,Female,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,40-49Years,Male,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,50-59Years,Female,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,50-59Years,Male,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,60Years and Over,Female,0
111,2022,04,202204,非洲地區,Africa,埃及,Egypt,60Years and Over,Male,0
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,1-12Years,Female,144
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,1-12Years,Male,132
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,13-19Years,Female,26
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,13-19Years,Male,23
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,20-29Years,Female,194
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,20-29Years,Male,267
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,30-39Years,Female,264
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,30-39Years,Male,651
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,40-49Years,Female,340
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,40-49Years,Male,1056
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,50-59Years,Female,493
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,50-59Years,Male,1060
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,60Years and Over,Female,339
111,2022,05,202205,亞洲地區,Asia,中國大陸,China,60Years and Over,Male,757
111,2022,05,202205,亞洲地區,Asia,其他,Other,1-12Years,Female,87
111,2022,05,202205,亞洲地區,Asia,其他,Other,1-12Years,Male,88
111,2022,05,202205,亞洲地區,Asia,其他,Other,13-19Years,Female,40
111,2022,05,202205,亞洲地區,Asia,其他,Other,13-19Years,Male,38
111,2022,05,202205,亞洲地區,Asia,其他,Other,20-29Years,Female,464
111,2022,05,202205,亞洲地區,Asia,其他,Other,20-29Years,Male,582
111,2022,05,202205,亞洲地區,Asia,其他,Other,30-39Years,Female,579
111,2022,05,202205,亞洲地區,Asia,其他,Other,30-39Years,Male,742
111,2022,05,202205,亞洲地區,Asia,其他,Other,40-49Years,Female,449
111,2022,05,202205,亞洲地區,Asia,其他,Other,40-49Years,Male,533
111,2022,05,202205,亞洲地區,Asia,其他,Other,50-59Years,Female,321
111,2022,05,202205,亞洲地區,Asia,其他,Other,50-59Years,Male,385
111,2022,05,202205,亞洲地區,Asia,其他,Other,60Years and Over,Female,279
111,2022,05,202205,亞洲地區,Asia,其他,Other,60Years and Over,Male,368
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,1-12Years,Female,52
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,1-12Years,Male,47
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,13-19Years,Female,18
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,13-19Years,Male,10
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,20-29Years,Female,358
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,20-29Years,Male,270
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,30-39Years,Female,474
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,30-39Years,Male,383
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,40-49Years,Female,248
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,40-49Years,Male,319
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,50-59Years,Female,221
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,50-59Years,Male,240
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,60Years and Over,Female,244
111,2022,05,202205,亞洲地區,Asia,新加坡,Singapore,60Years and Over,Male,245
111,2022,05,202205,亞洲地區,Asia,日本,Japan,1-12Years,Female,78
111,2022,05,202205,亞洲地區,Asia,日本,Japan,1-12Years,Male,92
111,2022,05,202205,亞洲地區,Asia,日本,Japan,13-19Years,Female,13
111,2022,05,202205,亞洲地區,Asia,日本,Japan,13-19Years,Male,11
111,2022,05,202205,亞洲地區,Asia,日本,Japan,20-29Years,Female,214
111,2022,05,202205,亞洲地區,Asia,日本,Japan,20-29Years,Male,205
111,2022,05,202205,亞洲地區,Asia,日本,Japan,30-39Years,Female,379
111,2022,05,202205,亞洲地區,Asia,日本,Japan,30-39Years,Male,363
111,2022,05,202205,亞洲地區,Asia,日本,Japan,40-49Years,Female,217
111,2022,05,202205,亞洲地區,Asia,日本,Japan,40-49Years,Male,307
111,2022,05,202205,亞洲地區,Asia,日本,Japan,50-59Years,Female,208
111,2022,05,202205,亞洲地區,Asia,日本,Japan,50-59Years,Male,217
111,2022,05,202205,亞洲地區,Asia,日本,Japan,60Years and Over,Female,303
111,2022,05,202205,亞洲地區,Asia,日本,Japan,60Years and Over,Male,224
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,1-12Years,Female,59
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,1-12Years,Male,63
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,13-19Years,Female,21
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,13-19Years,Male,8
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,20-29Years,Female,134
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,20-29Years,Male,149
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,30-39Years,Female,201
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,30-39Years,Male,275
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,40-49Years,Female,119
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,40-49Years,Male,262
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,50-59Years,Female,118
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,50-59Years,Male,172
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,60Years and Over,Female,127
111,2022,05,202205,亞洲地區,Asia,泰國,Thailand,60Years and Over,Male,191
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,1-12Years,Female,12
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,1-12Years,Male,9
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,13-19Years,Female,3
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,13-19Years,Male,0
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,20-29Years,Female,17
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,20-29Years,Male,14
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,30-39Years,Female,37
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,30-39Years,Male,16
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,40-49Years,Female,18
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,40-49Years,Male,53
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,50-59Years,Female,28
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,50-59Years,Male,55
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,60Years and Over,Female,23
111,2022,05,202205,亞洲地區,Asia,澳門,Macao,60Years and Over,Male,55
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,1-12Years,Female,31
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,1-12Years,Male,27
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,13-19Years,Female,9
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,13-19Years,Male,14
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,20-29Years,Female,85
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,20-29Years,Male,135
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,30-39Years,Female,150
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,30-39Years,Male,243
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,40-49Years,Female,66
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,40-49Years,Male,120
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,50-59Years,Female,46
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,50-59Years,Male,79
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,60Years and Over,Female,44
111,2022,05,202205,亞洲地區,Asia,菲律賓,Philippines,60Years and Over,Male,74
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,1-12Years,Female,247
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,1-12Years,Male,265
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,13-19Years,Female,28
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,13-19Years,Male,26
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,20-29Years,Female,149
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,20-29Years,Male,171
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,30-39Years,Female,709
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,30-39Years,Male,524
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,40-49Years,Female,908
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,40-49Years,Male,655
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,50-59Years,Female,208
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,50-59Years,Male,522
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,60Years and Over,Female,60
111,2022,05,202205,亞洲地區,Asia,越南,Vietnam,60Years and Over,Male,367
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,1-12Years,Female,44
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,1-12Years,Male,39
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,13-19Years,Female,7
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,13-19Years,Male,4
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,20-29Years,Female,137
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,20-29Years,Male,69
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,30-39Years,Female,161
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,30-39Years,Male,95
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,40-49Years,Female,66
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,40-49Years,Male,111
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,50-59Years,Female,48
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,50-59Years,Male,60
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,60Years and Over,Female,72
111,2022,05,202205,亞洲地區,Asia,韓國,Korea,60Years and Over,Male,87
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,1-12Years,Female,70
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,1-12Years,Male,101
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,13-19Years,Female,15
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,13-19Years,Male,11
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,20-29Years,Female,92
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,20-29Years,Male,67
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,30-39Years,Female,235
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,30-39Years,Male,129
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,40-49Years,Female,169
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,40-49Years,Male,126
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,50-59Years,Female,129
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,50-59Years,Male,113
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,60Years and Over,Female,140
111,2022,05,202205,亞洲地區,Asia,香港,Hong Kong,60Years and Over,Male,106
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,1-12Years,Female,10
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,1-12Years,Male,12
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,13-19Years,Female,4
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,13-19Years,Male,9
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,20-29Years,Female,35
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,20-29Years,Male,51
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,30-39Years,Female,47
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,30-39Years,Male,96
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,40-49Years,Female,42
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,40-49Years,Male,88
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,50-59Years,Female,56
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,50-59Years,Male,75
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,60Years and Over,Female,36
111,2022,05,202205,亞洲地區,Asia,馬來西亞,Malaysia,60Years and Over,Male,76
111,2022,05,202205,其他未列明,Unknow,其他,Other,1-12Years,Female,0
111,2022,05,202205,其他未列明,Unknow,其他,Other,1-12Years,Male,0
111,2022,05,202205,其他未列明,Unknow,其他,Other,13-19Years,Female,0
111,2022,05,202205,其他未列明,Unknow,其他,Other,13-19Years,Male,0
111,2022,05,202205,其他未列明,Unknow,其他,Other,20-29Years,Female,0
111,2022,05,202205,其他未列明,Unknow,其他,Other,20-29Years,Male,13
111,2022,05,202205,其他未列明,Unknow,其他,Other,30-39Years,Female,0
111,2022,05,202205,其他未列明,Unknow,其他,Other,30-39Years,Male,13
111,2022,05,202205,其他未列明,Unknow,其他,Other,40-49Years,Female,0
111,2022,05,202205,其他未列明,Unknow,其他,Other,40-49Years,Male,16
111,2022,05,202205,其他未列明,Unknow,其他,Other,50-59Years,Female,0
111,2022,05,202205,其他未列明,Unknow,其他,Other,50-59Years,Male,13
111,2022,05,202205,其他未列明,Unknow,其他,Other,60Years and Over,Female,1
111,2022,05,202205,其他未列明,Unknow,其他,Other,60Years and Over,Male,17
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,1-12Years,Female,0
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,1-12Years,Male,0
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,13-19Years,Female,0
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,13-19Years,Male,0
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,20-29Years,Female,1
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,20-29Years,Male,1
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,30-39Years,Female,0
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,30-39Years,Male,2
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,40-49Years,Female,0
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,40-49Years,Male,1
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,50-59Years,Female,0
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,50-59Years,Male,5
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,60Years and Over,Female,0
111,2022,05,202205,大洋洲地區,Oceania,其他,Other,60Years and Over,Male,0
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,1-12Years,Female,16
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,1-12Years,Male,27
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,13-19Years,Female,8
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,13-19Years,Male,5
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,20-29Years,Female,106
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,20-29Years,Male,91
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,30-39Years,Female,102
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,30-39Years,Male,83
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,40-49Years,Female,63
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,40-49Years,Male,41
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,50-59Years,Female,87
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,50-59Years,Male,43
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,60Years and Over,Female,171
111,2022,05,202205,大洋洲地區,Oceania,澳洲,Australia,60Years and Over,Male,140
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,1-12Years,Female,13
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,1-12Years,Male,4
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,13-19Years,Female,2
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,13-19Years,Male,7
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,20-29Years,Female,17
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,20-29Years,Male,3
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,30-39Years,Female,17
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,30-39Years,Male,8
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,40-49Years,Female,13
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,40-49Years,Male,11
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,50-59Years,Female,24
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,50-59Years,Male,11
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,60Years and Over,Female,66
111,2022,05,202205,大洋洲地區,Oceania,紐西蘭,New Zealand,60Years and Over,Male,45
111,2022,05,202205,歐洲地區,Europe,其他,Other,1-12Years,Female,0
